"id_individu","age","genre","niveau_etudes","langue_domicile","region","departement","milieu","commune","arrondismt","statut_emploi_principal","activite_principale","activite_secondaire","privation_revenus","activite_principale_isic_section","activite_principale_isic_libelle","activite_secondaire_isic_section","activite_secondaire_isic_libelle","radio","television","vehicule","ordinateur","telephone","internet","score_actifs","source_eau","assainissement","electricite_acces","electricite_freq","round_afrobarometer","annee_enquete","pays"
168526973,65,"Homme","Aucun enseignement formel",661,"Tambacounda",36,"Rural",68,NA,"Inactif (ne cherche pas)",7777,0,4,NA,NA,NA,"Non applicable (sans emploi)",1,0,0,0,0,NA,NA,"Source/rivière",3,"Non",NA,9,2022,"SEN"
168526974,34,"Femme","Aucun enseignement formel",661,"Tambacounda",36,"Rural",68,NA,"Inactif (ne cherche pas)",2,NA,4,NA,"Non applicable (femme au foyer)",NA,NA,1,0,1,0,1,1,4,"Source/rivière",3,"Non",NA,9,2022,"SEN"
168526993,70,"Homme","Enseignement informel/coranique",661,"Tambacounda",36,"Rural",68,NA,"Inactif (ne cherche pas)",4,NA,3,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,1,1,1,0,5,"Fontaine publique",3,"Non",NA,9,2022,"SEN"
168526994,51,"Femme","Aucun enseignement formel",661,"Tambacounda",36,"Rural",68,NA,"Inactif (ne cherche pas)",2,NA,3,NA,"Non applicable (femme au foyer)",NA,NA,1,1,0,0,1,1,4,"Fontaine publique",3,"Non",NA,9,2022,"SEN"
168527000,22,"Homme","Secondaire incomplet",661,"Tambacounda",36,"Rural",68,NA,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,1,0,1,1,4,"Puits protégé",3,"Non",NA,9,2022,"SEN"
168527001,18,"Femme","Secondaire incomplet",2,"Tambacounda",36,"Rural",68,NA,"Inactif (ne cherche pas)",2,NA,3,NA,"Non applicable (femme au foyer)",NA,NA,1,1,0,0,1,NA,NA,"Puits protégé",3,"Non",NA,9,2022,"SEN"
168527002,53,"Homme","Aucun enseignement formel",661,"Tambacounda",36,"Rural",68,NA,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,0,0,1,0,2,"Fontaine publique",3,"Non",NA,9,2022,"SEN"
168527003,36,"Femme","Aucun enseignement formel",661,"Tambacounda",36,"Rural",68,NA,"Inactif (ne cherche pas)",2,NA,4,NA,"Non applicable (femme au foyer)",NA,NA,0,0,0,0,0,NA,NA,"Fontaine publique",3,"Non",NA,9,2022,"SEN"
168529556,44,"Homme","Enseignement informel/coranique",660,"Matam",28,"Rural",51,81,"Employé à temps plein",3,NA,2,"A","A - Agriculture, sylviculture et pêche",NA,NA,0,1,1,1,0,NA,NA,"Robinet dans la maison",1,"Non",NA,9,2022,"SEN"
168529557,30,"Femme","Enseignement informel/coranique",660,"Matam",28,"Rural",51,81,"Inactif (ne cherche pas)",2,NA,1,NA,"Non applicable (femme au foyer)",NA,NA,1,1,0,1,0,NA,NA,"Robinet dans la maison",3,"Oui",2,9,2022,"SEN"
168547821,51,"Homme","Primaire incomplet",661,"Kolda",21,"Rural",37,64,"Chômeur (cherche un emploi)",3,NA,4,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,0,0,1,0,2,"Source/rivière",1,"Non",NA,9,2022,"SEN"
168547835,24,"Femme","Secondaire incomplet",661,"Kolda",21,"Rural",37,64,"Inactif (ne cherche pas)",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,1,0,0,0,1,NA,NA,"Puits non protégé",2,"Non",NA,9,2022,"SEN"
168548030,32,"Homme","Primaire incomplet",664,"Tambacounda",36,"Urbain",73,104,"Employé à temps plein",NA,NA,2,NA,NA,NA,NA,1,1,0,0,1,NA,NA,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168548031,53,"Femme","Enseignement informel/coranique",664,"Tambacounda",36,"Urbain",73,104,"Chômeur (cherche un emploi)",0,NA,2,NA,"Non applicable (sans emploi)",NA,NA,1,1,0,0,1,0,3,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168548092,69,"Femme","Aucun enseignement formel",664,"Tambacounda",36,"Urbain",73,104,"Inactif (ne cherche pas)",7777,4,3,NA,NA,"G","G - Commerce; réparation d'automobiles",1,1,1,0,1,1,5,"Robinet dans la maison",2,"Oui",1,9,2022,"SEN"
168548153,39,"Homme",NA,661,"Tambacounda",36,"Urbain",73,104,"Employé à temps plein",NA,NA,4,NA,NA,NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168548240,29,"Femme","Aucun enseignement formel",NA,"Tambacounda",36,"Urbain",73,104,"Inactif (ne cherche pas)",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168548319,71,"Homme","Primaire complet",664,"Tambacounda",36,"Urbain",73,104,"Inactif (ne cherche pas)",NA,NA,3,NA,NA,NA,NA,1,1,1,0,1,1,5,"Robinet dans la cour/concession",2,"Oui",3,9,2022,"SEN"
168548525,35,"Femme","Primaire complet",664,"Tambacounda",36,"Urbain",73,104,"Inactif (ne cherche pas)",NA,NA,3,NA,NA,NA,NA,1,1,0,0,1,0,3,"Robinet dans la cour/concession",2,"Oui",4,9,2022,"SEN"
168548541,32,"Homme",NA,664,"Tambacounda",36,"Urbain",73,104,"Employé à temps plein",10,NA,3,"T","T - Ménages en tant qu'employeurs",NA,NA,1,1,0,1,1,1,5,"Robinet dans la maison",1,"Oui",3,9,2022,"SEN"
168548691,46,"Homme","Enseignement informel/coranique",660,"Thiès",42,"Rural",81,112,"Inactif (ne cherche pas)",NA,NA,2,NA,NA,NA,NA,1,1,1,0,1,1,5,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168548692,36,"Femme","Secondaire incomplet",660,"Thiès",42,"Rural",81,112,"Chômeur (cherche un emploi)",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,1,1,1,0,1,1,5,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168549605,43,"Homme","Enseignement informel/coranique",661,"Kolda",21,"Rural",37,64,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,0,0,1,0,2,"Source/rivière",3,"Non",NA,9,2022,"SEN"
168549606,32,"Femme","Primaire complet",661,"Kolda",21,"Rural",37,64,"Inactif (ne cherche pas)",2,NA,4,NA,"Non applicable (femme au foyer)",NA,NA,1,0,0,0,1,NA,NA,"Source/rivière",3,"Non",NA,9,2022,"SEN"
168550160,27,"Homme","Enseignement informel/coranique",660,"Thiès",42,"Rural",81,112,"Employé à temps partiel",NA,NA,3,NA,NA,NA,NA,1,0,0,0,1,1,3,"Robinet dans la cour/concession",1,"Oui",2,9,2022,"SEN"
168550161,50,"Femme","Enseignement informel/coranique",660,"Thiès",42,"Rural",81,112,"Inactif (ne cherche pas)",5,NA,3,"C","C - Industrie manufacturière",NA,NA,1,1,1,0,1,0,4,"Robinet dans la cour/concession",1,"Oui",2,9,2022,"SEN"
168550305,58,"Homme","Primaire complet",660,"Kaolack",18,"Urbain",34,61,"Inactif (ne cherche pas)",7777,NA,3,NA,NA,NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168550306,27,"Femme","Enseignement informel/coranique",660,"Kaolack",18,"Urbain",34,61,"Inactif (ne cherche pas)",2,NA,4,NA,"Non applicable (femme au foyer)",NA,NA,0,1,0,1,1,0,3,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168550440,35,"Femme","Primaire complet",661,"Kaolack",18,"Urbain",34,61,"Chômeur (cherche un emploi)",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,0,1,0,0,1,1,3,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168550441,30,"Homme",NA,2,"Kaolack",18,"Urbain",34,61,"Employé à temps plein",10,NA,0,"T","T - Ménages en tant qu'employeurs",NA,NA,0,1,1,1,1,1,5,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168550821,47,"Homme","Enseignement informel/coranique",660,"Kaolack",18,"Urbain",34,61,"Employé à temps partiel",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,0,0,1,0,3,"Robinet dans la maison",1,"Non",NA,9,2022,"SEN"
168550827,65,"Homme","Primaire complet",660,"Thiès",42,"Rural",81,112,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,0,1,1,0,1,1,4,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168550828,46,"Femme","Aucun enseignement formel",660,"Thiès",42,"Rural",81,112,"Inactif (ne cherche pas)",4,NA,3,"G","G - Commerce; réparation d'automobiles",NA,NA,0,0,0,0,1,0,1,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168550855,25,"Femme","Primaire incomplet",661,"Kolda",21,"Rural",37,64,"Inactif (ne cherche pas)",2,NA,4,NA,"Non applicable (femme au foyer)",NA,NA,1,0,0,0,1,0,2,"Source/rivière",2,"Non",NA,9,2022,"SEN"
168550856,49,"Homme","Enseignement informel/coranique",661,"Kolda",21,"Rural",37,64,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,1,0,1,0,3,"Source/rivière",2,"Non",NA,9,2022,"SEN"
168550924,23,"Femme","Secondaire incomplet",660,"Kaolack",18,"Urbain",34,61,"Inactif (ne cherche pas)",2,NA,1,NA,"Non applicable (femme au foyer)",NA,NA,1,1,0,0,1,1,4,"Robinet dans la maison",1,"Oui",1,9,2022,"SEN"
168551190,60,"Homme","Enseignement informel/coranique",661,"Kolda",21,"Rural",37,64,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,0,0,1,0,3,"Source/rivière",1,"Oui",4,9,2022,"SEN"
168551191,58,"Femme","Primaire complet",661,"Kolda",21,"Rural",37,64,"Inactif (ne cherche pas)",2,NA,4,NA,"Non applicable (femme au foyer)",NA,NA,1,1,1,0,1,NA,NA,"Source/rivière",1,"Oui",4,9,2022,"SEN"
168552325,21,"Homme","Primaire incomplet",660,"Thiès",42,"Rural",81,112,"Chômeur (cherche un emploi)",NA,NA,4,NA,NA,NA,NA,1,1,1,0,1,1,5,"Robinet dans la cour/concession",1,"Oui",4,9,2022,"SEN"
168552326,50,"Femme","Aucun enseignement formel",660,"Thiès",42,"Rural",81,112,"Inactif (ne cherche pas)",4,NA,2,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,0,0,1,0,3,"Robinet dans la cour/concession",1,"Oui",4,9,2022,"SEN"
168554842,22,"Femme","Primaire complet",660,"Saint-Louis",31,"Urbain",61,92,"Employé à temps partiel",6,NA,2,"O","O - Administration publique et défense",NA,NA,0,1,1,0,1,1,4,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168554843,53,"Homme","Primaire complet",661,"Saint-Louis",31,"Urbain",61,92,"Inactif (ne cherche pas)",6,NA,1,"O","O - Administration publique et défense",NA,NA,0,1,0,0,1,NA,NA,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168555152,68,"Homme","Enseignement informel/coranique",661,"Saint-Louis",31,"Urbain",61,92,"Inactif (ne cherche pas)",3,NA,4,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,0,0,1,1,4,"Robinet dans la maison",1,"Non",NA,9,2022,"SEN"
168555153,52,"Femme","Enseignement informel/coranique",661,"Saint-Louis",31,"Urbain",61,92,"Inactif (ne cherche pas)",2,NA,4,NA,"Non applicable (femme au foyer)",NA,NA,0,1,0,0,1,0,2,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168555786,43,"Homme","Enseignement informel/coranique",661,"Saint-Louis",31,"Urbain",61,92,"Employé à temps plein",4,NA,2,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168555787,33,"Femme","Aucun enseignement formel",661,"Saint-Louis",31,"Urbain",61,92,"Chômeur (cherche un emploi)",4,NA,3,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,0,0,1,0,3,"Robinet dans la maison",1,"Non",NA,9,2022,"SEN"
168555954,21,"Femme","Primaire incomplet",661,"Saint-Louis",31,"Urbain",61,92,"Chômeur (cherche un emploi)",5,NA,3,"C","C - Industrie manufacturière",NA,NA,1,1,0,1,1,1,5,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168555955,36,"Homme",NA,660,"Saint-Louis",31,"Urbain",61,92,"Employé à temps plein",11,NA,0,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168562225,28,"Femme","Primaire incomplet",660,"Thiès",42,"Urbain",89,124,"Inactif (ne cherche pas)",2,NA,3,NA,"Non applicable (femme au foyer)",NA,NA,1,1,0,0,1,1,4,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168563465,37,"Homme",NA,665,"Kolda",21,"Urbain",40,69,"Employé à temps plein",11,NA,3,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168564553,52,"Femme","Primaire incomplet",663,"Kolda",21,"Urbain",40,69,"Inactif (ne cherche pas)",2,NA,3,NA,"Non applicable (femme au foyer)",NA,NA,1,1,0,0,1,NA,NA,"Source/rivière",2,"Oui",4,9,2022,"SEN"
168565023,42,"Homme",NA,661,"Kolda",21,"Urbain",40,69,"Chômeur (cherche un emploi)",NA,NA,3,NA,NA,NA,NA,1,1,0,1,1,1,5,"Robinet dans la maison",1,"Oui",3,9,2022,"SEN"
168565195,44,"Homme","Primaire incomplet",661,"Kolda",21,"Urbain",40,69,"Chômeur (cherche un emploi)",6,NA,3,"O","O - Administration publique et défense",NA,NA,0,0,0,0,1,1,2,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168565658,30,"Homme","Enseignement informel/coranique",661,"Thiès",42,"Urbain",89,124,"Inactif (ne cherche pas)",NA,NA,2,NA,NA,NA,NA,1,1,1,0,1,1,5,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168565659,21,"Femme","Secondaire incomplet",660,"Thiès",42,"Urbain",89,124,"Inactif (ne cherche pas)",1,NA,3,NA,"Non applicable (étudiant)",NA,NA,0,1,1,0,1,1,4,"Robinet dans la maison",2,"Oui",2,9,2022,"SEN"
168565694,18,"Homme","Secondaire incomplet",660,"Thiès",42,"Urbain",89,124,"Inactif (ne cherche pas)",1,NA,0,NA,"Non applicable (étudiant)",NA,NA,1,1,1,1,1,1,6,"Robinet dans la cour/concession",2,"Oui",4,9,2022,"SEN"
168565695,23,"Femme",NA,660,"Thiès",42,"Urbain",89,124,"Inactif (ne cherche pas)",1,NA,2,NA,"Non applicable (étudiant)",NA,NA,1,1,0,1,1,1,5,"Robinet dans la cour/concession",2,"Oui",4,9,2022,"SEN"
168565700,36,"Femme","Secondaire incomplet",660,"Thiès",42,"Urbain",89,124,"Inactif (ne cherche pas)",6,NA,2,"O","O - Administration publique et défense",NA,NA,1,1,1,0,1,1,5,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168565724,52,"Homme","Primaire complet",660,"Thiès",42,"Urbain",89,124,"Inactif (ne cherche pas)",6,NA,2,"O","O - Administration publique et défense",NA,NA,0,1,0,0,1,1,3,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168568947,40,"Femme","Secondaire incomplet",661,"Kaolack",18,"Urbain",34,61,"Employé à temps plein",7777,1,2,NA,NA,NA,"Non applicable (étudiant)",1,1,1,0,1,0,4,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168568948,54,"Homme","Enseignement informel/coranique",660,"Kaolack",18,"Urbain",34,61,"Employé à temps plein",6,NA,2,"O","O - Administration publique et défense",NA,NA,1,1,0,0,1,0,3,"Robinet dans la maison",1,"Oui",3,9,2022,"SEN"
168570774,19,"Femme","Primaire incomplet",660,"Tambacounda",39,"Urbain",74,105,"Employé à temps plein",6,NA,2,"O","O - Administration publique et défense",NA,NA,0,1,1,0,1,1,4,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168570775,60,"Homme","Secondaire complet",661,"Tambacounda",39,"Urbain",74,105,"Inactif (ne cherche pas)",3,NA,2,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168571507,26,"Femme","Secondaire incomplet",2,"Tambacounda",39,"Urbain",74,105,"Inactif (ne cherche pas)",5,NA,0,"C","C - Industrie manufacturière",NA,NA,1,1,1,0,1,1,5,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168571508,21,"Homme","Secondaire incomplet",663,"Tambacounda",39,"Urbain",74,105,"Chômeur (cherche un emploi)",1,NA,2,NA,"Non applicable (étudiant)",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168571956,50,"Femme","Primaire incomplet",660,"Diourbel",NA,"Rural",15,38,"Employé à temps plein",5,NA,1,"C","C - Industrie manufacturière",NA,NA,0,0,1,0,1,1,3,NA,1,"Oui",5,9,2022,"SEN"
168571957,75,"Homme","Enseignement informel/coranique",660,"Diourbel",NA,"Rural",15,38,"Employé à temps plein",NA,NA,3,NA,NA,NA,NA,0,1,0,0,1,NA,NA,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168571983,37,"Femme","Secondaire incomplet",663,"Tambacounda",39,"Urbain",74,105,"Inactif (ne cherche pas)",4,NA,2,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,0,0,1,0,3,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168571984,57,"Homme",NA,664,"Tambacounda",39,"Urbain",74,105,"Employé à temps plein",12,NA,2,"F","F - Construction",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168572282,60,"Femme","Secondaire incomplet",660,"Diourbel",NA,"Rural",15,38,"Inactif (ne cherche pas)",7777,5,4,NA,NA,"C","C - Industrie manufacturière",1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168572283,35,"Homme","Enseignement informel/coranique",660,"Diourbel",NA,"Rural",15,38,"Employé à temps partiel",6,NA,2,"O","O - Administration publique et défense",NA,NA,0,1,1,0,1,1,4,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168572843,64,"Femme","Primaire incomplet",663,"Tambacounda",39,"Urbain",74,105,"Inactif (ne cherche pas)",4,NA,4,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,0,0,1,1,4,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168572844,36,"Homme","Primaire incomplet",663,"Tambacounda",39,"Urbain",74,105,"Chômeur (cherche un emploi)",0,NA,3,NA,"Non applicable (sans emploi)",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",1,9,2022,"SEN"
168577226,18,"Homme","Enseignement informel/coranique",660,"Diourbel",NA,"Rural",15,38,"Inactif (ne cherche pas)",6,NA,4,"O","O - Administration publique et défense",NA,NA,1,1,1,NA,1,1,NA,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168577284,50,"Femme","Aucun enseignement formel",660,"Diourbel",NA,"Rural",15,38,"Inactif (ne cherche pas)",5,NA,2,"C","C - Industrie manufacturière",NA,NA,1,1,0,0,1,1,4,"Puits protégé",1,"Oui",5,9,2022,"SEN"
168588954,30,"Femme","Secondaire complet",2,"Diourbel",NA,"Rural",15,38,"Inactif (ne cherche pas)",1,NA,3,NA,"Non applicable (étudiant)",NA,NA,0,1,0,0,1,1,3,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168588955,70,"Homme","Aucun enseignement formel",660,"Diourbel",NA,"Rural",15,38,"Inactif (ne cherche pas)",7777,NA,2,NA,NA,NA,NA,1,1,0,0,1,0,3,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168589617,32,"Homme","Enseignement informel/coranique",661,"Saint-Louis",31,"Rural",57,88,"Chômeur (cherche un emploi)",NA,NA,3,NA,NA,NA,NA,1,0,0,0,1,0,2,"Fontaine publique",3,"Non",NA,9,2022,"SEN"
168589618,27,"Femme","Aucun enseignement formel",661,"Saint-Louis",31,"Rural",57,88,"Inactif (ne cherche pas)",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,1,0,0,0,1,NA,NA,"Fontaine publique",3,"Non",NA,9,2022,"SEN"
168589623,50,"Homme","Enseignement informel/coranique",661,"Saint-Louis",31,"Rural",57,88,"Employé à temps partiel",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,0,0,1,0,2,"Puits protégé",1,"Non",NA,9,2022,"SEN"
168589624,42,"Femme","Aucun enseignement formel",661,"Saint-Louis",31,"Rural",57,88,"Chômeur (cherche un emploi)",2,NA,3,NA,"Non applicable (femme au foyer)",NA,NA,1,0,0,0,1,0,2,"Puits protégé",3,"Non",NA,9,2022,"SEN"
168589659,66,"Homme","Enseignement informel/coranique",661,"Saint-Louis",31,"Rural",57,88,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,1,0,1,0,3,"Puits protégé",3,"Non",NA,9,2022,"SEN"
168589660,25,"Femme","Aucun enseignement formel",661,"Saint-Louis",31,"Rural",57,88,"Inactif (ne cherche pas)",3,NA,4,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,0,0,1,0,2,"Puits protégé",1,"Non",NA,9,2022,"SEN"
168589699,33,"Homme","Enseignement informel/coranique",661,"Saint-Louis",31,"Rural",57,88,"Inactif (ne cherche pas)",6,NA,2,"O","O - Administration publique et défense",NA,NA,1,0,0,0,1,0,2,"Fontaine publique",3,"Non",NA,9,2022,"SEN"
168589700,35,"Femme","Aucun enseignement formel",661,"Saint-Louis",31,"Rural",57,88,"Inactif (ne cherche pas)",2,NA,0,NA,"Non applicable (femme au foyer)",NA,NA,1,0,0,0,1,0,2,"Fontaine publique",3,"Non",NA,9,2022,"SEN"
168593182,18,"Homme","Primaire incomplet",660,"Kolda",21,"Urbain",40,69,"Inactif (ne cherche pas)",NA,NA,4,NA,NA,NA,NA,0,1,1,0,1,0,3,"Source/rivière",2,"Oui",5,9,2022,"SEN"
168593445,46,"Femme","Primaire complet",660,"Kolda",21,"Urbain",40,69,"Inactif (ne cherche pas)",2,NA,3,NA,"Non applicable (femme au foyer)",NA,NA,1,1,0,0,1,1,4,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168593765,68,"Femme","Secondaire incomplet",NA,"Kolda",21,"Urbain",40,69,"Inactif (ne cherche pas)",7777,11,3,NA,NA,"G","G - Commerce; réparation d'automobiles",1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168595830,66,"Femme","Primaire complet",661,"Kolda",21,"Urbain",40,69,"Inactif (ne cherche pas)",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,1,0,0,0,1,1,3,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168597935,32,"Femme","Primaire incomplet",660,"Thiès",42,"Rural",81,115,"Chômeur (cherche un emploi)",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,1,1,1,0,1,1,5,"Robinet dans la cour/concession",1,"Oui",4,9,2022,"SEN"
168597936,20,"Homme","Primaire complet",660,"Thiès",42,"Rural",81,115,"Inactif (ne cherche pas)",NA,NA,3,NA,NA,NA,NA,1,0,0,0,1,1,3,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168598614,46,"Homme","Enseignement informel/coranique",660,"Kaolack",18,"Rural",31,57,"Inactif (ne cherche pas)",5,NA,3,"C","C - Industrie manufacturière",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168598615,50,"Femme","Enseignement informel/coranique",660,"Kaolack",18,"Rural",31,57,"Inactif (ne cherche pas)",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,1,0,0,0,1,0,2,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168599777,37,"Femme","Aucun enseignement formel",663,"Kédougou",19,"Rural",35,62,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,1,0,1,0,3,"Fontaine publique",3,"Non",NA,9,2022,"SEN"
168600018,54,"Homme","Secondaire incomplet",663,"Kédougou",19,"Rural",35,62,"Inactif (ne cherche pas)",3,NA,2,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,1,0,1,0,3,NA,3,"Non",NA,9,2022,"SEN"
168600135,32,"Femme","Enseignement informel/coranique",660,"Kaolack",18,"Rural",31,57,"Employé à temps partiel",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,0,0,1,NA,NA,"Robinet dans la cour/concession",1,"Non",NA,9,2022,"SEN"
168600136,52,"Homme","Enseignement informel/coranique",660,"Kaolack",18,"Rural",31,57,"Employé à temps partiel",3,NA,2,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,0,0,0,1,0,2,"Robinet dans la maison",1,"Non",NA,9,2022,"SEN"
168601386,28,"Homme","Post-secondaire incomplet",660,"Thiès",42,"Rural",81,115,"Chômeur (cherche un emploi)",7777,NA,3,NA,NA,NA,NA,1,1,1,1,1,1,6,"Robinet dans la cour/concession",2,"Oui",4,9,2022,"SEN"
168601404,40,"Femme","Aucun enseignement formel",660,"Thiès",42,"Rural",81,115,"Inactif (ne cherche pas)",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,1,1,0,0,1,0,3,"Robinet dans la cour/concession",1,"Oui",4,9,2022,"SEN"
168601647,26,"Femme","Aucun enseignement formel",660,"Thiès",42,"Rural",81,115,"Inactif (ne cherche pas)",2,NA,3,NA,"Non applicable (femme au foyer)",NA,NA,1,0,0,0,1,0,2,"Robinet dans la maison",1,"Non",NA,9,2022,"SEN"
168601648,66,"Homme","Enseignement informel/coranique",660,"Thiès",42,"Rural",81,115,"Inactif (ne cherche pas)",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,0,0,1,0,3,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168602089,50,"Homme","Enseignement informel/coranique",660,"Kaolack",18,"Rural",31,57,"Inactif (ne cherche pas)",3,NA,4,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,1,0,1,1,5,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168602090,19,"Femme","Aucun enseignement formel",660,"Kaolack",18,"Rural",31,57,"Employé à temps plein",3,NA,3,"A","A - Agriculture, sylviculture et pêche",NA,NA,1,1,1,0,1,1,5,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
