"id_individu","rep_age","rep_genre","rep_niveau_etudes","rep_langue_domicile","region","departement","milieu","commune","arrondismt","source_eau","assainissement","electricite_acces","electricite_freq","manque_nourriture","manque_eau","manque_soins","manque_combustible","manque_revenus","prive_manque_nourriture","prive_manque_eau","prive_manque_soins","prive_manque_combustible","prive_manque_revenus","indice_privation","groupe_privation","round_afrobarometer","annee_enquete","pays","poids"
168527000,22,"Homme","Secondaire incomplet",661,"Tambacounda",36,"Rural",68,NA,"Puits protégé",3,"Non",NA,2,0,3,0,3,1,0,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168527001,18,"Femme","Secondaire incomplet",2,"Tambacounda",36,"Rural",68,NA,"Puits protégé",3,"Non",NA,0,3,0,3,3,0,1,0,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168527002,53,"Homme","Aucun enseignement formel",661,"Tambacounda",36,"Rural",68,NA,"Fontaine publique",3,"Non",NA,0,3,3,3,3,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168527003,36,"Femme","Aucun enseignement formel",661,"Tambacounda",36,"Rural",68,NA,"Fontaine publique",3,"Non",NA,0,3,2,3,4,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168529556,44,"Homme","Enseignement informel/coranique",660,"Matam",28,"Rural",51,81,"Robinet dans la maison",1,"Non",NA,3,0,3,2,2,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168529557,30,"Femme","Enseignement informel/coranique",660,"Matam",28,"Rural",51,81,"Robinet dans la maison",3,"Oui",2,0,1,1,1,1,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168547821,51,"Homme","Primaire incomplet",661,"Kolda",21,"Rural",37,64,"Source/rivière",1,"Non",NA,4,3,3,0,4,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168547835,24,"Femme","Secondaire incomplet",661,"Kolda",21,"Rural",37,64,"Puits non protégé",2,"Non",NA,2,4,3,0,2,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168548030,32,"Homme","Primaire incomplet",664,"Tambacounda",36,"Urbain",73,104,"Robinet dans la maison",1,"Oui",4,2,0,2,2,2,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168548031,53,"Femme","Enseignement informel/coranique",664,"Tambacounda",36,"Urbain",73,104,"Robinet dans la maison",1,"Oui",4,0,0,2,2,2,0,0,1,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168548092,69,"Femme","Aucun enseignement formel",664,"Tambacounda",36,"Urbain",73,104,"Robinet dans la maison",2,"Oui",1,2,2,2,1,3,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168548153,39,"Homme",NA,661,"Tambacounda",36,"Urbain",73,104,"Robinet dans la maison",1,"Oui",5,2,4,4,0,4,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168548240,29,"Femme","Aucun enseignement formel",NA,"Tambacounda",36,"Urbain",73,104,"Robinet dans la maison",1,"Oui",4,0,3,2,0,2,0,1,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168548319,71,"Homme","Primaire complet",664,"Tambacounda",36,"Urbain",73,104,"Robinet dans la cour/concession",2,"Oui",3,2,3,3,2,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168548525,35,"Femme","Primaire complet",664,"Tambacounda",36,"Urbain",73,104,"Robinet dans la cour/concession",2,"Oui",4,3,3,2,1,3,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168548541,32,"Homme",NA,664,"Tambacounda",36,"Urbain",73,104,"Robinet dans la maison",1,"Oui",3,3,2,3,0,3,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168548691,46,"Homme","Enseignement informel/coranique",660,"Thiès",42,"Rural",81,112,"Robinet dans la maison",1,"Oui",5,0,0,1,1,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168548692,36,"Femme","Secondaire incomplet",660,"Thiès",42,"Rural",81,112,"Robinet dans la maison",1,"Oui",5,0,0,1,0,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168549605,43,"Homme","Enseignement informel/coranique",661,"Kolda",21,"Rural",37,64,"Source/rivière",3,"Non",NA,2,0,2,2,3,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168549606,32,"Femme","Primaire complet",661,"Kolda",21,"Rural",37,64,"Source/rivière",3,"Non",NA,4,4,1,0,4,1,1,0,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168550160,27,"Homme","Enseignement informel/coranique",660,"Thiès",42,"Rural",81,112,"Robinet dans la cour/concession",1,"Oui",2,2,0,3,1,3,1,0,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168550161,50,"Femme","Enseignement informel/coranique",660,"Thiès",42,"Rural",81,112,"Robinet dans la cour/concession",1,"Oui",2,4,0,1,3,3,1,0,0,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168550305,58,"Homme","Primaire complet",660,"Kaolack",18,"Urbain",34,61,"Robinet dans la maison",1,"Oui",5,0,0,0,2,3,0,0,0,1,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168550306,27,"Femme","Enseignement informel/coranique",660,"Kaolack",18,"Urbain",34,61,"Robinet dans la maison",1,"Oui",4,2,2,3,2,4,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168550440,35,"Femme","Primaire complet",661,"Kaolack",18,"Urbain",34,61,"Robinet dans la maison",1,"Oui",2,0,2,0,3,2,0,1,0,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168550441,30,"Homme",NA,2,"Kaolack",18,"Urbain",34,61,"Robinet dans la maison",1,"Oui",2,0,0,0,0,0,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168550821,47,"Homme","Enseignement informel/coranique",660,"Kaolack",18,"Urbain",34,61,"Robinet dans la maison",1,"Non",NA,3,2,2,0,3,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168550827,65,"Homme","Primaire complet",660,"Thiès",42,"Rural",81,112,"Robinet dans la maison",1,"Oui",5,1,2,2,2,3,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168550828,46,"Femme","Aucun enseignement formel",660,"Thiès",42,"Rural",81,112,"Robinet dans la maison",1,"Oui",5,2,1,2,2,3,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168550855,25,"Femme","Primaire incomplet",661,"Kolda",21,"Rural",37,64,"Source/rivière",2,"Non",NA,3,3,1,1,4,1,1,0,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168550856,49,"Homme","Enseignement informel/coranique",661,"Kolda",21,"Rural",37,64,"Source/rivière",2,"Non",NA,3,4,3,0,3,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168550924,23,"Femme","Secondaire incomplet",660,"Kaolack",18,"Urbain",34,61,"Robinet dans la maison",1,"Oui",1,1,2,2,0,1,0,1,1,0,0,2,"Privation modérée (2 types)",9,2022,"SEN",1
168551190,60,"Homme","Enseignement informel/coranique",661,"Kolda",21,"Rural",37,64,"Source/rivière",1,"Oui",4,2,0,2,0,3,1,0,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168551191,58,"Femme","Primaire complet",661,"Kolda",21,"Rural",37,64,"Source/rivière",1,"Oui",4,3,4,1,1,4,1,1,0,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168552325,21,"Homme","Primaire incomplet",660,"Thiès",42,"Rural",81,112,"Robinet dans la cour/concession",1,"Oui",4,3,2,2,2,4,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168552326,50,"Femme","Aucun enseignement formel",660,"Thiès",42,"Rural",81,112,"Robinet dans la cour/concession",1,"Oui",4,0,0,2,0,2,0,0,1,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168554842,22,"Femme","Primaire complet",660,"Saint-Louis",31,"Urbain",61,92,"Robinet dans la maison",1,"Oui",2,0,1,0,1,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168554843,53,"Homme","Primaire complet",661,"Saint-Louis",31,"Urbain",61,92,"Robinet dans la maison",1,"Oui",2,0,1,2,0,1,0,0,1,0,0,1,"Privation légère (1 type)",9,2022,"SEN",1
168555152,68,"Homme","Enseignement informel/coranique",661,"Saint-Louis",31,"Urbain",61,92,"Robinet dans la maison",1,"Non",NA,3,2,2,0,4,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168555153,52,"Femme","Enseignement informel/coranique",661,"Saint-Louis",31,"Urbain",61,92,"Robinet dans la maison",1,"Oui",4,3,1,2,2,4,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168555786,43,"Homme","Enseignement informel/coranique",661,"Saint-Louis",31,"Urbain",61,92,"Robinet dans la maison",1,"Oui",5,0,1,0,0,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168555787,33,"Femme","Aucun enseignement formel",661,"Saint-Louis",31,"Urbain",61,92,"Robinet dans la maison",1,"Non",NA,2,0,2,0,3,1,0,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168555954,21,"Femme","Primaire incomplet",661,"Saint-Louis",31,"Urbain",61,92,"Robinet dans la maison",1,"Oui",4,2,2,1,3,3,1,1,0,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168555955,36,"Homme",NA,660,"Saint-Louis",31,"Urbain",61,92,"Robinet dans la maison",1,"Oui",2,0,2,1,3,0,0,1,0,1,0,2,"Privation modérée (2 types)",9,2022,"SEN",1
168562225,28,"Femme","Primaire incomplet",660,"Thiès",42,"Urbain",89,124,"Robinet dans la maison",1,"Oui",4,0,0,0,0,3,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168563465,37,"Homme",NA,665,"Kolda",21,"Urbain",40,69,"Robinet dans la maison",1,"Oui",4,0,4,2,2,3,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168564553,52,"Femme","Primaire incomplet",663,"Kolda",21,"Urbain",40,69,"Source/rivière",2,"Oui",4,2,0,3,3,3,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168565023,42,"Homme",NA,661,"Kolda",21,"Urbain",40,69,"Robinet dans la maison",1,"Oui",3,0,3,1,1,3,0,1,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168565195,44,"Homme","Primaire incomplet",661,"Kolda",21,"Urbain",40,69,"Robinet dans la maison",1,"Oui",2,0,0,1,1,3,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168565658,30,"Homme","Enseignement informel/coranique",661,"Thiès",42,"Urbain",89,124,"Robinet dans la maison",1,"Oui",2,0,0,0,0,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168565659,21,"Femme","Secondaire incomplet",660,"Thiès",42,"Urbain",89,124,"Robinet dans la maison",2,"Oui",2,2,0,2,2,3,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168565694,18,"Homme","Secondaire incomplet",660,"Thiès",42,"Urbain",89,124,"Robinet dans la cour/concession",2,"Oui",4,0,2,0,0,0,0,1,0,0,0,1,"Privation légère (1 type)",9,2022,"SEN",1
168565695,23,"Femme",NA,660,"Thiès",42,"Urbain",89,124,"Robinet dans la cour/concession",2,"Oui",4,3,3,3,3,2,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168565700,36,"Femme","Secondaire incomplet",660,"Thiès",42,"Urbain",89,124,"Robinet dans la maison",1,"Oui",5,0,0,2,2,2,0,0,1,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168565724,52,"Homme","Primaire complet",660,"Thiès",42,"Urbain",89,124,"Robinet dans la maison",1,"Oui",5,0,0,0,1,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168568947,40,"Femme","Secondaire incomplet",661,"Kaolack",18,"Urbain",34,61,"Robinet dans la maison",1,"Oui",4,0,2,0,2,2,0,1,0,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168568948,54,"Homme","Enseignement informel/coranique",660,"Kaolack",18,"Urbain",34,61,"Robinet dans la maison",1,"Oui",3,0,0,3,0,2,0,0,1,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168570774,19,"Femme","Primaire incomplet",660,"Tambacounda",39,"Urbain",74,105,"Robinet dans la maison",1,"Oui",4,0,0,1,0,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168570775,60,"Homme","Secondaire complet",661,"Tambacounda",39,"Urbain",74,105,"Robinet dans la maison",1,"Oui",4,0,0,3,0,2,0,0,1,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168571507,26,"Femme","Secondaire incomplet",2,"Tambacounda",39,"Urbain",74,105,"Robinet dans la maison",1,"Oui",4,0,0,0,0,0,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168571508,21,"Homme","Secondaire incomplet",663,"Tambacounda",39,"Urbain",74,105,"Robinet dans la maison",1,"Oui",4,0,0,0,0,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168571956,50,"Femme","Primaire incomplet",660,"Diourbel",NA,"Rural",15,38,NA,1,"Oui",5,0,4,1,2,1,0,1,0,1,0,2,"Privation modérée (2 types)",9,2022,"SEN",1
168571957,75,"Homme","Enseignement informel/coranique",660,"Diourbel",NA,"Rural",15,38,"Robinet dans la maison",1,"Oui",4,1,2,3,2,3,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168571983,37,"Femme","Secondaire incomplet",663,"Tambacounda",39,"Urbain",74,105,"Robinet dans la maison",1,"Oui",4,3,1,1,1,2,1,0,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168571984,57,"Homme",NA,664,"Tambacounda",39,"Urbain",74,105,"Robinet dans la maison",1,"Oui",4,3,1,2,1,2,1,0,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168572282,60,"Femme","Secondaire incomplet",660,"Diourbel",NA,"Rural",15,38,"Robinet dans la maison",1,"Oui",4,0,0,3,0,4,0,0,1,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168572283,35,"Homme","Enseignement informel/coranique",660,"Diourbel",NA,"Rural",15,38,"Robinet dans la maison",1,"Oui",4,0,2,2,0,2,0,1,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168572843,64,"Femme","Primaire incomplet",663,"Tambacounda",39,"Urbain",74,105,"Robinet dans la maison",1,"Oui",4,3,0,2,2,4,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168572844,36,"Homme","Primaire incomplet",663,"Tambacounda",39,"Urbain",74,105,"Robinet dans la maison",1,"Oui",1,0,0,0,0,3,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168577226,18,"Homme","Enseignement informel/coranique",660,"Diourbel",NA,"Rural",15,38,"Robinet dans la maison",1,"Oui",4,0,4,2,3,4,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168577284,50,"Femme","Aucun enseignement formel",660,"Diourbel",NA,"Rural",15,38,"Puits protégé",1,"Oui",5,0,2,2,2,2,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168588954,30,"Femme","Secondaire complet",2,"Diourbel",NA,"Rural",15,38,"Robinet dans la maison",1,"Oui",4,2,3,2,3,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168588955,70,"Homme","Aucun enseignement formel",660,"Diourbel",NA,"Rural",15,38,"Robinet dans la maison",1,"Oui",4,2,2,2,2,2,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168589617,32,"Homme","Enseignement informel/coranique",661,"Saint-Louis",31,"Rural",57,88,"Fontaine publique",3,"Non",NA,0,2,3,3,3,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168589618,27,"Femme","Aucun enseignement formel",661,"Saint-Louis",31,"Rural",57,88,"Fontaine publique",3,"Non",NA,2,0,2,3,2,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168589623,50,"Homme","Enseignement informel/coranique",661,"Saint-Louis",31,"Rural",57,88,"Puits protégé",1,"Non",NA,0,2,2,0,3,0,1,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168589624,42,"Femme","Aucun enseignement formel",661,"Saint-Louis",31,"Rural",57,88,"Puits protégé",3,"Non",NA,2,3,3,0,3,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168589659,66,"Homme","Enseignement informel/coranique",661,"Saint-Louis",31,"Rural",57,88,"Puits protégé",3,"Non",NA,2,4,3,0,3,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168589660,25,"Femme","Aucun enseignement formel",661,"Saint-Louis",31,"Rural",57,88,"Puits protégé",1,"Non",NA,4,4,3,3,4,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168589699,33,"Homme","Enseignement informel/coranique",661,"Saint-Louis",31,"Rural",57,88,"Fontaine publique",3,"Non",NA,3,1,1,0,2,1,0,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168589700,35,"Femme","Aucun enseignement formel",661,"Saint-Louis",31,"Rural",57,88,"Fontaine publique",3,"Non",NA,1,0,0,0,0,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168593182,18,"Homme","Primaire incomplet",660,"Kolda",21,"Urbain",40,69,"Source/rivière",2,"Oui",5,2,4,3,1,4,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168593445,46,"Femme","Primaire complet",660,"Kolda",21,"Urbain",40,69,"Robinet dans la maison",1,"Oui",4,1,2,2,2,3,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168593765,68,"Femme","Secondaire incomplet",NA,"Kolda",21,"Urbain",40,69,"Robinet dans la maison",1,"Oui",4,0,4,0,0,3,0,1,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168595830,66,"Femme","Primaire complet",661,"Kolda",21,"Urbain",40,69,"Robinet dans la maison",1,"Oui",4,3,0,4,3,2,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168597935,32,"Femme","Primaire incomplet",660,"Thiès",42,"Rural",81,115,"Robinet dans la cour/concession",1,"Oui",4,0,0,2,2,2,0,0,1,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168597936,20,"Homme","Primaire complet",660,"Thiès",42,"Rural",81,115,"Robinet dans la maison",1,"Oui",4,0,0,2,2,3,0,0,1,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168598614,46,"Homme","Enseignement informel/coranique",660,"Kaolack",18,"Rural",31,57,"Robinet dans la maison",1,"Oui",2,3,0,3,0,3,1,0,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168598615,50,"Femme","Enseignement informel/coranique",660,"Kaolack",18,"Rural",31,57,"Robinet dans la maison",1,"Oui",4,2,2,2,0,2,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168599777,37,"Femme","Aucun enseignement formel",663,"Kédougou",19,"Rural",35,62,"Fontaine publique",3,"Non",NA,0,2,3,0,3,0,1,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168600018,54,"Homme","Secondaire incomplet",663,"Kédougou",19,"Rural",35,62,NA,3,"Non",NA,2,4,4,0,2,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168600135,32,"Femme","Enseignement informel/coranique",660,"Kaolack",18,"Rural",31,57,"Robinet dans la cour/concession",1,"Non",NA,2,2,3,0,3,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168600136,52,"Homme","Enseignement informel/coranique",660,"Kaolack",18,"Rural",31,57,"Robinet dans la maison",1,"Non",NA,2,2,2,2,2,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168601386,28,"Homme","Post-secondaire incomplet",660,"Thiès",42,"Rural",81,115,"Robinet dans la cour/concession",2,"Oui",4,0,3,2,2,3,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168601404,40,"Femme","Aucun enseignement formel",660,"Thiès",42,"Rural",81,115,"Robinet dans la cour/concession",1,"Oui",4,0,1,0,0,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168601647,26,"Femme","Aucun enseignement formel",660,"Thiès",42,"Rural",81,115,"Robinet dans la maison",1,"Non",NA,2,2,2,2,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168601648,66,"Homme","Enseignement informel/coranique",660,"Thiès",42,"Rural",81,115,"Robinet dans la maison",1,"Oui",5,3,3,3,3,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168602089,50,"Homme","Enseignement informel/coranique",660,"Kaolack",18,"Rural",31,57,"Robinet dans la maison",1,"Oui",4,3,3,3,2,4,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168602090,19,"Femme","Aucun enseignement formel",660,"Kaolack",18,"Rural",31,57,"Robinet dans la maison",1,"Oui",4,1,0,3,2,3,0,0,1,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168602353,30,"Femme","Primaire incomplet",661,"Kaolack",18,"Rural",31,57,"Robinet dans la maison",1,"Non",NA,2,2,2,2,4,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168602354,18,"Homme","Enseignement informel/coranique",661,"Kaolack",18,"Rural",31,57,"Robinet dans la maison",1,"Non",NA,0,0,0,0,4,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168603980,32,"Femme","Enseignement informel/coranique",661,"Saint-Louis",31,"Rural",58,89,"Robinet dans la maison",1,"Oui",5,2,2,3,3,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168604056,60,"Homme","Enseignement informel/coranique",661,"Saint-Louis",31,"Rural",58,89,"Robinet dans la maison",1,"Oui",5,0,0,0,2,4,0,0,0,1,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168604437,36,"Homme","Aucun enseignement formel",663,"Kédougou",19,"Rural",35,62,"Puits protégé",3,"Non",NA,3,1,3,0,4,1,0,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168604461,45,"Femme","Aucun enseignement formel",660,"Thiès",42,"Rural",81,115,"Robinet dans la cour/concession",1,"Oui",2,3,0,3,3,3,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168604462,68,"Homme","Enseignement informel/coranique",660,"Thiès",42,"Rural",81,115,"Robinet dans la cour/concession",1,"Oui",2,0,0,2,0,2,0,0,1,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168606096,56,"Femme","Aucun enseignement formel",661,"Saint-Louis",31,"Rural",58,89,"Robinet dans la maison",1,"Oui",4,2,0,2,0,2,1,0,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168606097,58,"Homme","Enseignement informel/coranique",661,"Saint-Louis",31,"Rural",58,89,"Robinet dans la maison",1,"Non",NA,2,2,3,0,3,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168606417,25,"Femme","Aucun enseignement formel",660,"Diourbel",NA,"Rural",15,38,"Puits protégé",3,"Non",NA,2,2,0,2,3,1,1,0,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168606418,55,"Homme","Enseignement informel/coranique",660,"Diourbel",NA,"Rural",15,38,"Puits protégé",3,"Non",NA,2,1,2,3,4,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168606476,32,"Homme","Aucun enseignement formel",660,"Saint-Louis",31,"Rural",58,89,"Robinet dans la maison",1,"Oui",2,2,2,1,1,2,1,1,0,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168606477,30,"Femme","Aucun enseignement formel",661,"Saint-Louis",31,"Rural",58,89,"Robinet dans la maison",1,"Oui",2,0,1,1,1,1,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168607090,46,"Homme","Secondaire complet",NA,"Kédougou",19,"Rural",35,62,"Fontaine publique",3,"Non",NA,0,2,3,3,4,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168607231,63,"Homme","Enseignement informel/coranique",661,"Thiès",42,"Urbain",89,124,"Robinet dans la maison",1,"Oui",4,0,0,2,0,2,0,0,1,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168607340,45,"Femme","Aucun enseignement formel",660,"Diourbel",NA,"Rural",15,38,NA,3,"Non",NA,1,3,3,2,3,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168607341,26,"Homme","Enseignement informel/coranique",660,"Diourbel",NA,"Rural",15,38,"Fontaine publique",3,"Non",NA,0,0,0,0,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168607415,24,"Femme","Secondaire complet",NA,"Kédougou",19,"Rural",35,62,"Fontaine publique",1,"Non",NA,3,4,4,0,3,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168608487,24,"Femme","Aucun enseignement formel",661,"Saint-Louis",31,"Rural",58,89,"Robinet dans la maison",2,"Non",NA,3,2,4,3,4,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168608488,47,"Homme",NA,661,"Saint-Louis",31,"Rural",58,89,"Robinet dans la maison",1,"Oui",5,0,2,2,2,2,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168609129,60,"Homme","Primaire incomplet",NA,"Kédougou",19,"Rural",35,62,"Puits protégé",3,"Non",NA,3,3,3,0,3,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168609130,25,"Femme","Secondaire incomplet",NA,"Kédougou",19,"Rural",35,62,"Fontaine publique",3,"Non",NA,0,2,2,0,4,0,1,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168609155,42,"Femme","Aucun enseignement formel",NA,"Kédougou",19,"Rural",35,62,"Fontaine publique",3,"Non",NA,2,0,2,0,4,1,0,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
